stars,comment
5.0 out of 5 stars,"







  
  
    I love this vacuum very handy anyway you use it. Does not of course replace your larger vacuum but will do things and get under furniture in a way a major upright won't. Works great on car interiors. As mentioned we had a small snake visit he was very fast, but couldn't outrace the vacuum (without the roller). Opened the dust container in the back yard and away he went.
  
"
5.0 out of 5 stars,"







  
  
    This is the second one I've had. I really like the unit. It is light weight (which is important to me due to disability) hard working. I love it and would highly recommend it to who ever is looking for a heavy duty, light weight vacuum.
  
"
5.0 out of 5 stars,"







  
  
    Why did I wait so long! What a fun and very effective vacuum cleaner! I absolutely cannot believe how much stuff it is getting out of my carpets! I had a Shark up right before and it didn't even come close to pulling what I'm seeing in that canister as I dump it.  My carpets actually look like I shampooed them.  The attachment to do the hardwood floors is divine. It sucks up the cat food, the cereal and all the trash plus dusts the floor with the pad while I'm doing it.  This saves me the extra step of going and grabbing them up after I vacuum or sweep.  No more brooms and dust pans for me!  It is extremely light and hangs on the wall which saves me space in my laundry room where I was storing my upright vacuum.  The cord is super long which saves me the extra step of unplugging and plugging in when I go through my 2000 square-foot house.  My children really enjoy using it too which is always a plus!  Great price considering you also get so many attachments with this device ordering it here. I noticed when I was shopping for it in other companies you spend a little bit more and do not get all of the extra accessories. I couldn't be happier!
  
"
5.0 out of 5 stars,"







  
  
    This is my second one.  I bought one when they first came out.  Love it!  Light weight, gets under furniture easily, cleanup is easy!  My last house took 4 mos to sell and this vacuum got me ready for every showing, every open house!  A life saver!
  
"
5.0 out of 5 stars,"







  
  
    Powerful and compact vacuum, with its only liability being that it is tethered to a cord.  Great suction, highly convenient with no bags of course, and with good power head and supplementary tools.  Very good value
  
"
5.0 out of 5 stars,"







  
  
    I have 3 dogs , 3 parrots , and 3 men in the house , it can get very messy . I used this on the wood and tile floors and it worked well . but what I loved about it is the attachment with the red strips on the bottom , they cleaned the rug on the steps very well . I always have dog fur on the steps and nothing gets it off unless I use a hair removal brush , this worked great . I am still getting used to it and will write a review again in a few months , but I def like it . I do have 2 dysons and 2 other vacuums , but they are so heavy to carry up and down 3 floors ..
  
"
5.0 out of 5 stars,"







  
  
    I bought this in 2014, and I came by to purchase the filter. Yes, it’s been a while. The foam filter and felt-like filter seem to wear out over time as I washed them at least once a month. It has been pleasure to clean with this machine. Still going strong. I’d recommend this to anyone w/o hesitation.
  
"
5.0 out of 5 stars,"







  
  
    I have 2 of these at 2 homes. Basically this thing works and sucks well. It is easy to dump out the bin. It is easy to replace the filter. It is lightweight. I have used it once per week for about a year and it is still going strong!
  
"
5.0 out of 5 stars,"







  
  
    This thing ROCKS!  I vacuumed my carpet with my old upright and it collected the usual amount of dirt. I then followed this immediately with the Rocket and it collected twice the amount of dust and debris. No complaints about its power and suction. The collection bucket is easy to empty over a trash can.  The only drawbacks are the fact that it doesn't stand upright on its own (you have to lean it against a wall or piece of furniture) and the attachments must be kept separately (in a supplied bag). But these are minor complaints given its cleaning power.
  
"
5.0 out of 5 stars,"







  
  
    Well this is my SECOND one!! Same VAC!!! I love it!!!! Buy one!! You will love it too!!!!
  
"
5.0 out of 5 stars,"







  
  
    I love it.  I love and travel in a 32 ft. Motorhome with three cats and it really does the job.  Everyone insisted I needed a cordless, but when you have few electric sockets and not much well space to hang a cordless, you get the best corded vacuum cleaner for the job.  I love my Shark and I would recommend it to anyone who asks what to get to clean your Motorhome or Trailer.
  
"
5.0 out of 5 stars,"







  
  
    I have hardwood floors and tile through my house this works perfectly, even on my rugs. The only drawback is the size of the dust compartment. It's a little small but if it were bigger it'd be heavier.
  
"
5.0 out of 5 stars,"







  
  
    I feel like I have had 1642 vacuum cleaners and this is the best one! I have to have something that will do carpet and floors. I have many pets. I get SO sick of the tank getting stuck and caught - this is the easiest vacuum to use and it works very well. Also most tanks don't do so great on carpet. this one is excellent. I love how light it is! I have had from $50 vacuums to $800 and I like this one the best.
  
"
5.0 out of 5 stars,"







  
  
    I got this to keep in my bedroom for better dust control (new allergy). It is lightweight and really easy to get under bed/dresser. Love that it came with a bunch of car cleaning attachments, but now I probably need to use those...I have a full size shark for the rest of the house, but this little baby would work everywhere.
  
"
5.0 out of 5 stars,"







  
  
    Best vacuum I’ve ever purchased. Suction is great, versatility and how you’re able to change the functionality of it in various ways, can’t beat it.
  
"
5.0 out of 5 stars,"







  
  
    Sweet mother of god I bought a vacuum cleaner that dragged me across the room as I started it. One minute I was sweet and innocent wanted to clean my little house , and the next one I was flying from room to room. I believe that some areas of my house the carpet is no longer attached to the floor!God bless the shark rocket!
  
"
5.0 out of 5 stars,"







  
  
    Vacuum works well on hardwood floors, steps and close pile carpet.  It is easy to get under furniture and is light to handle.  The only negative is that does not work well on on thick pile carpet because of it's light weight.
  
"
5.0 out of 5 stars,"







  
  
    Works perfect in tule, wood and carpet!
  
"
5.0 out of 5 stars,"







  
  
    This will make you think you been living like a pig.  I like the smaller vacuume since I have very little carpet in my house.  I  vacuumed while this was being mailed,  then when I received it I wanted to test it out so I vacuumed my recently vacuumed rug.  The tank immediately filled with dirt, hair, etc etc.  I used to think I had a good vacuume but I guess now I actually do.
  
"
5.0 out of 5 stars,"







  
  
    Bought this for my mother.  She can't handle a full size vacuum any any-longer.  She loves it and can once again keep her house the way she likes it.Lightweight, can easily go under objects and best of all, no bags.  Great for her limited range of motion and arthritis.
  
"
5.0 out of 5 stars,"







  
  
    My wife got this to make it easier for me to vacuum the stairs without having to haul a full-size vacuum up and down the stairs. While it does a great job restoring the nap on the stair carpet and is much easier to use on the stairs, this thing also beats the Dyson and Hoover vacuums we have in everyday vacuuming! It picks up dirt the others miss, restores the carpet nap faster and better, and is lighter and easier to use. It's also easier to swap out attachments and adjust the size to suit the job. Highly recommended.
  
"
5.0 out of 5 stars,"







  
  
    Really happy with this vacuum so far. Cleans really well and can reach all the tight spaces. It doesn’t stand up on its own and it’s a bit tricky to empty the canister- dust seems to get everywhere no matter how careful I am. Coming from using a Dyson for many years, this is a great cheaper alternative. Great buy!
  
"
5.0 out of 5 stars,"







  
  
    I bought this item to do quick clean ups in the garage and around the house. The first time I used it, I was shocked to see how it moved so easily and cleaned up the dog hair and stuff. I use it all over the house, and found that it has cut my vacuuming time by nearly half. It does an excellent job.
  
"
5.0 out of 5 stars,"







  
  
    I have used Shark vacuums for many years  and have loved every one.  However, this upright is my favorite.  It is so user friendly and glides over carpeting with ease.  The Only thing I do not like is--if you are in the middle of a room and want to turn it off and leave it unattended for a minute , because it is top heavy, you have to lay it down.  It does not stand alone.  The attachments are really great and the mini attachments fit in the tiniest places.  My dryer vent has never been so clean.  I would recommend this model to everyone.
  
"
5.0 out of 5 stars,"







  
  
    So happy with this purchase.  It is super easy to use- the attachments go on and off easily and it is lighter than I expected.  The hard floor tool with the dusting pad is so great- like a vacuum and swifter in one- gets floors super clean.  It fits under the furniture with ease and the swivel head moves around furniture legs etc very easily.  This is perfect for people (like me) who have pets and need to vacuum every couple days to keep up with the dog fur.  Much easier than getting out a big vacuum- and why bother- this works just as well as the dyson animal that I paid at least twice as much for.  The carpet attachment works great and will even do the area rugs without pulling them up off the floor.
  
"
5.0 out of 5 stars,"







  
  
    It is so light and versatile!  The beater brush can be directly attached to the motor so that vacuuming stairs is almost fun.  The whole unit can be cleaned like new.  I like the fact the filters need to be changed once a month.  Dirt is not redistributed in the house.
  
"
5.0 out of 5 stars,"







  
  
    The long cord is great.  The machine swivels and maneuvers so most tight spots can be reached.  It's light weight, has great suction, and is easy to dump the dust (outside).  The beater bars when used on the low speed are OK for smooth floors too, but also work well on smoother rugs, cushions, mattresses, etc.  High speed really cleans and lifts the pile on carpet.  I also like the dust away attachment on the hard floors.  It seems to get the dust that may be more stuck to your wood floors.  This vacuum has made it much quicker and easier for me to clean house.
  
"
5.0 out of 5 stars,"







  
  
    Awesome little vacuum, great suction power, you will be amazed by that. I got this for my son who has an old in wall vac system but was finding it tedious hauling all that hose around from room to room. Hehe has hardwoods with throw rugs and works equally as well on both. He has two dogs so loves the convenience of just slipping the bottom off and getting the hairs that accumulate against and under things. You won't be disappointed.
  
"
5.0 out of 5 stars,"







  
  
    This is a very powerful little vaccum.  We are full time RVers and this is the best we have found to regularly clean our home.  Compact, easy to use in tight spaced.  Rotates easily with a twist of the wrist under furniture and around corners.
  
"
5.0 out of 5 stars,"







  
  
    Awesome vacuum! We had the purple shark vacuum before, it was alright. This one is so much better! The Shark rocket is so easy to use. It is so light and easy to push. Very easy to empty into the garbage! All the attachments are nice and useful. It has rubber bumps on the container part to put against the wall so it wont fall over when not in use, it works wonderful! It is top heavy and wont stand upright by itself but if you put the container part against the wall, etc. it will securely hold your vacuum. The cord is long! Longer than the older model we had, which is so nice. I love the handle, it is so comfy! This seriously makes vacuuming the house much easier and faster!!!!! Definitely only buying stick vacuums from now on!
  
"
5.0 out of 5 stars,"







  
  
    All it takes is sliding your thumb up or down to go from carpet & throw rugs to hard wood floors. EASY PEAZY
  
"
5.0 out of 5 stars,"







  
  
    I love this vacuum!!  We have two cats and I have to vacuum just about every other day. I’m amazed at all the cat hair and dirt this vacuum picks up, way more then I even see on my floors and carpet. I bought it because of the light weight. I’m impressed with the ease of use and cleaning ability.
  
"
5.0 out of 5 stars,"







  
  
    Love my Shark Model HV302.  It goes from wood floors to carpet with just a touch of a button on the handle and does a good job on both surfaces. Having the motor and canister in the handle makes the ""business end"" light and maneuverable.  It also becomes a hand-held vac with a simple change of attachments.  The arrangement puts a little more weight in the hand compared to my previous upright vacuum, but I've adjusted to that.  Emptying the canister and rinsing the filters couldn't be easier.  (I don't have pets, so I can't speak to the pet-hair issues.)  A great value in my opinion.  I would recommend this vacuum to any of my friends.
  
"
5.0 out of 5 stars,"







  
  
    I love this vacuum cleaner! I've had really expensive Dyson's and Electrolux 4 years. This light little guy does much better than those. It's wonderful. Plus it's much easier on your back.
  
"
5.0 out of 5 stars,"







  
  
    This bears my more expensive Oreck all to Hell.  for 15 years that Oreck has been disappointing to me.  one cleaning with this mighty Shark and I was horrified to see what dirt we have been living with.  this little vac is a miracle worker.  you won't be sorry if you try it.
  
"
5.0 out of 5 stars,"







  
  
    This is the best vacuum I have ever bought, it works both amazingly on hardwood and carpet. It has great attachments for furniture and is very easy and accessible for stairs.
  
"
5.0 out of 5 stars,"







  
  
    Recommended by a friend who owns a lodge and cabins.  Everything I hoped for. WONDERFUL for stairs and under beds. Can't believe the combination of light weight and strong power.  The swivel head allows one to go from side to side on the stairs and around the legs of the beds.
  
"
5.0 out of 5 stars,"







  
  
    Love the vacuum. My girls help me out sometimes and they say it’s easy to maneuver. They like emptying the contents which makes it easier for mom. I love the long cord and all the attachments. I especially love that I can use it on bare floors as well as on carpet.
  
"
5.0 out of 5 stars,"







  
  
    love this vac. it cleans as well as if not better than large vacuums.this is my second rocket , the other lasted over 10 years
  
"
5.0 out of 5 stars,"







  
  
    This vacuum is FANTASTIC!!  Two adults, 3 children and 3 dogs live in our home on 76 acres of woods. Can we say we get a TON of dirt on our floors!!  This little vacuum has amazing power and does a fabulous job of leaving the floors free from dirt and hair. My favorite cleaning tool.
  
"
5.0 out of 5 stars,"







  
  
    Pros-LightweightNever loses suctionAwesome attachmentslong cordIt picks up Pug hair like its no body's business...seriously if you own a pug you probably have killed 2 or 3 vacs due to the hair alone. This picks it up with no problems. I've had it a little over a month and I don't miss our Black and Decker.Cons-The container doesn't hold a lot so during big jobs you have to empty it a lot. And the placement of how you empty it is a little awkward. However if it works like it does a year from now I can ignore this.
  
"
5.0 out of 5 stars,"







  
  
    Love our Shark RocketUltra-Light.  It has powerful suction and is much easier to carry from one floor to the other in our tri-level home.  The storage bracket also makes storage easier.  The auto detailing kit included helps to vacuum the heat/AC vents as well as other hard to reach areas.
  
"
5.0 out of 5 stars,"







  
  
    I got this for in-between pickups and for furniture and higher places. Places I can't reach that are off the ground.Does a pretty good pickup on those things. I have 3 dogs and one sheds constantly, this gives me a change to catch most of it before it hides or gets ground into the rug. Lets me get up at the ceiling height  to get cob webs or spiders. I am going to get their bigger attachment kit for the duster that can be angled. Also it's great size and weight to use in the Motor Home when traveling.
  
"
5.0 out of 5 stars,"







  
  
    The vacuum is really powerful. I love it! I've already done the stairs. This is the cleanest they've been for a while. The other vacuum wasn't doing a good enough job. I can't wait to use it in my car. The chord length is just right and so was the price. Don't hesitate to buy with one click!
  
"
5.0 out of 5 stars,"







  
  
    Best upright I've ever owned. It's versatile and easy to use. It does a great job on hard wood floors and low pile area rugs. I do not use it for deep pile carpets - I have a Kirby for that. I was surprised by the variety of attachments that came with it and by the ease with which they can be attached. It swivels easily around furniture and can be laid flat to get under cabinets. The dusting head vacuum attachment is excellent. Also, the 30' cord is a big plus. I would recommend it highly.
  
"
5.0 out of 5 stars,"







  
  
    At its price point, probably the best vacuum for a small apartment. Pretty powerful, easy to empty, and it hangs nicely on the wall. Just like every other vacuum, you will have to clean the brush roller every few uses.
  
"
5.0 out of 5 stars,"







  
  
    Aside from being a little ungainly and top-heavy, this is one great vacuum. It steers, it cleans, it turns into a dustbuster, it empties quickly and thoroughly. I love it.
  
"
5.0 out of 5 stars,"







  
  
    This vacuum exceeded my expectations. It's very powerful and very easy to use. It has a very long cord which I really like. I can vacuum all of my kids' rooms without having to unplug and replug the cord. The multiple attachments are very easy to switch out and have great features within themselves. The only thing that would be a great change for a future model is a detachable cord so it's easier to clean out. However, I still think this was a great purchase.
  
"
5.0 out of 5 stars,"







  
  
    I bought this vacuum for those in between clean ups when I don't want to drag out my regular vacuum ... which is ALSO a  Shark.  It's great for the bathroom and kitchen floors as well.  A great purchase !!!
  
"
5.0 out of 5 stars,"







  
  
    I was looking for something that I can easily maneuver on stairs, as well as use on area rugs. The Shark Rocket is great; easily comes apart to do a variety of cleaning on stairs and furniture, or use as an upright. As an upright, be sure you are holding on to it; since it is weighted at the top, it seems to want to take off on its own. And you can't stand it upright on it's own since it is top weighted in this configuration. But the ease of use on the stairs and furniture makes this a must have, plus it works great on pet hair.
  
"
5.0 out of 5 stars,"







  
  
    I bought this to be the second vacuum for use in the lower level (basement) of my home. However, it is so light weight and maneuverable that it has become my main vacuum! It is easy to carry up the stairs to the main level and much easier to use than my big upright.
  
"
5.0 out of 5 stars,"







  
  
    This is the best vacuum I've ever owned. With three dogs and 14 young grandkids running in and out of the house, tracking dirt everywhere, this very maneuverable vac is fantastic! Thank you, Shark.
  
"
5.0 out of 5 stars,"







  
  
    An amazing tool. Whereas the suction does not seem overtly strong by covering the tube orifice with my palm, the amount of material the vacuum collects is nonetheless amazing. It is most evident when doing carpets. I don't know if the motorized head is teasing out more fibers than my old vacuum or what, but the chamber gets filled in no time. I would definitely vacuum with a plastic bag on my wrist so I can empty the holding chamber frequently. I would also have a moist towel handy to wipe the outside of the vacuum after dumping the chamber, or else I would be looking at all that fine dust that floats up during the emptying process.  It's best to change to different attachments with the motor body supported on a flat surface.
  
"
5.0 out of 5 stars,"







  
  
    Picked this up because we were tired of our cheap little vacuum not doing its job. We would constantly vacuum our rugs and after a once through with this, seeing all the crap that was left behind from the other vacuum was amazing. Love the attachments and the ability to get into all the cracks and crevices throughout the house. Works great cleaning out the cars and picking up after the kids.
  
"
5.0 out of 5 stars,"







  
  
    I bought this product over a year ago and I am still enjoying it! Replace your filters every 2-3mo though depending on how much you use it. I have 2 Large fur balls and this gets all the hair and dust up off ny hard wood floor and carpet. Great product. Only issue is the smaller sized debris container.
  
"
5.0 out of 5 stars,"







  
  
    works as advertised. Love it. Just be careful when emptying. Also be careful when pausing cleaning. Make sure it doesn't fall over, but a very powerful easy to use vacuum at a great price.
  
"
5.0 out of 5 stars,"







  
  
    A tiny bit heavy at the handle end, but that's my only complaint. A great vacuum!
  
"
5.0 out of 5 stars,"







  
  
    I'm so happy I came across this vac.  The suction is so strong you'll have to hold down your throw rugs...It separates into a hand held vac for staircases and also a long nose vac for tight corners ( between washer/dryer, behind fridge, under furniture, etc)..
  
"
5.0 out of 5 stars,"







  
  
    I have a house with wall to wall berber carpeting,tile, and area carpets..This vacuum does an outstanding job on all surfaces and handles the transitions from one to the other well.I was able to get into tight spots like under chair legs , corners and toe spaces.My previous Dyson upright  did a good job of picking up dirt , but this did a more thorough job…It picked up more dirt than the Dyson by about double.
  
"
5.0 out of 5 stars,"







  
  
    We had a kirby but the stuff that came out of the carpets on the first vaccum with this was disgusting. Very good suction, very easy to use! Also hv the accessories, used them to clean the suv, made it sooo much easier and took less time!
  
"
5.0 out of 5 stars,"







  
  
    I like that is light and easy to clean, and is used to vacuum a shaggy carpet and linoleum floor.
  
"
5.0 out of 5 stars,"







  
  
    Good purchase. Great suction on carpet. Very loud though.  Will wear ear plugs from now on.
  
"
5.0 out of 5 stars,"







  
  
    BEST VACUUM I HAVE EVER OWNED. FIRST TIME I USED IT I SAW ALL THE STUFF MY OLD VACUUM LEFT BEHIND. FINALY FEEL LIKE MY CARPETS ARE CLEAN. COMES WITH ALL THE ATTACHMENTS YOU WIL EVER NEED. VERY WELL THOUGHT AND WELL MADE PRODUCT,
  
"
5.0 out of 5 stars,"







  
  
    im a vacuum cleaner junkie and i love this weird impulse purchase i made, i use it all the time to suck up cat hair and spilled rice and it works greatI do have long hair myself and that tends to get wrapped around the spinning bristles inside and gets really tangled. I was able to pry them all out with some effort but it seems unavoidable
  
"
5.0 out of 5 stars,"







  
  
    For the price, it's powerful, easy to use and store. Lots of useful attachments.  We'll see how well it holds up. We're using it for kitty litter and upholstery/sewing workroom.  So far, so good. I like the small tools to clean my sewing machines, inside the car,
  
"
5.0 out of 5 stars,"







  
  
    This is our second vacuum.  This is the only vacuum for hardwood, linoleum and tile!  It is made for it and is awesome.
  
"
5.0 out of 5 stars,"







  
  
    Love this vacuum. Cleans as well as the dyson I owned. I was tired of dragging oot a 25 lb. vacuum to sweep one rug. My only problem is it doesn't fit under my furniture due to the connection at the pole and the vacuum head. I have all wood floors and a couple of area rugs that I vacuum every day because of our dog. This light weight vacuum is a gem. I have all the attachment too and they are great for cleaning my furniture.
  
"
5.0 out of 5 stars,"







  
  
    Emptying it is a little hard, can't find a way to disconnect from the power cord,  It would be nice the container disconnected completely.  Otherwise it is really good.  Best vac I have ever had.
  
"
5.0 out of 5 stars,"







  
  
    This is a great vacuum! So light weight and easy to clean, use it every day! Wonderful to clean up after kids and pets
  
"
5.0 out of 5 stars,"







  
  
    I have tile floors throughout my whole house. I use my shark almost everyday. It works great and my floors feel so clean. It does very well with pet hair.  My favorite feature would be the trash holder. It's so easy to dump. All you have to do is hold it over the garbage can and press a button. So easy!!!!! Great purchase!!
  
"
5.0 out of 5 stars,"







  
  
    Purchased the cordless Dyson first and it was substandard... broke after the third use. Decided to give this Shark a try even though it had a chord, and it rocks. The cord itself is long which is great. There is no hiding the cord, nor does it retract. You have to wrap it up around the traditional hooks. Shark could have thought this through better. That all said, it is a great vacuum. Great price.
  
"
5.0 out of 5 stars,"







  
  
    Perfect size for RV because it breaks down into smaller sections. I can put it all in a cabinet. The suction is not as good as my large shark in the house, but it works just fine for the floor in the RV. Has lots of attachments that come with it and a very long cord.
  
"
5.0 out of 5 stars,"







  
  
    Amazing vacuum. I use it 5 times a week. We have animals and it works so well picking up hair and dust. The handheld part is super convenient and easy to use, I use it as a broom instead of sweeping and it works so good. This vacuum has a lot of power and is great for everything, dusting, furniture, floors, crevices and corners, etc. I love it and would highly recommend. Its expensive but I feel like it's worth the $$.
  
"
5.0 out of 5 stars,"







  
  
    This vacuum is light-weight, has powerful suction, and comes with lots of attachments. My apartment is a mix of hardwood, carpeted, and vinyl floors and I can clean them all with this vacuum. The attachment for cleaning upholstery is great too.Only con I can really think of is that the dirt trap can fill up quickly, but I still manage to clean my whole 2 bedroom apartment before needing to empty it. If you have a large home or lots of carpet you might need to empty several times.
  
"
5.0 out of 5 stars,"







  
  
    This vacuum is a pleasure to use for a less than pleasurable task.  Very versatile and out performs our upright in every way.  The light weight, swivel head, and excellent balance makes it easy to maneuver around the furniture.  And, easily detaching the base allows me to vacuum  the couch and then reattach to continue with the carpet. My daughters have bought this and they too can attest to this as an excellent product.
  
"
5.0 out of 5 stars,"







  
  
    Nice sweeper. Lightweight.  When assembled it does not stand up on its own, you need to lean against a wall.  Suction is good, worth the money
  
"
5.0 out of 5 stars,"







  
  
    I couldn't be happier with this vacuum! My whole house is hard wood floors or tile. Finally I have an easy way to clean the floors. I have a small house so with the extra long cord I can plug in the center and reach all of the main floor. It's easy to empty, easy to store and easy to change attachments. The hardwood floor with dust mop attachment is AWESOME.  I would highly recommend this to anyone with hardwood or tile.
  
"
5.0 out of 5 stars,"







  
  
    This vacuum is everything. Got one for us and for my mom for her birthday. Great on hardwood floors, tile, carpets and rugs. All the attachments are great for upholstery, furniture, crevices, car even! It is lightweight and bagless. The filters are easy to clean. Zero cons for us. Love that you can take it apart and put it away in small pieces.
  
"
5.0 out of 5 stars,"







  
  
    I've tried multiple light weight vacuums and this one eats the cake. The top part comes off for easy storage anywhere and the voltage is actually strong enough to pick up on a high pile carpet or rug. If you don't want to spend the money on a Dyson, this is a great option that will get the job done. The vacuum also comes with a bag of accessories for cleaning out your car or anything else.
  
"
5.0 out of 5 stars,"







  
  
    Fast easy to convert to hand held. Extra long cord...lots of easy to use tools...and there is a rubber base that props it against the wall...pretty lightweight
  
"
5.0 out of 5 stars,"







  
  
    As we get a bit older you want a vacuum that works great and is easy to push around. No longer avoid or put off vacuuming because it's such a joy to use.
  
"
5.0 out of 5 stars,"







  
  
    This vacuum lived up to its hype and more. My husband and I were astounded at the amount of dirt it removed and with 3 pets, we have a ton of fur.It is easy to move around and under things. I do empty the canister after each room and it does not bother me at all. I am always impressed at the amount it picked up. I owned an Oreck and this picked up so much more than my Oreck.  I love it and would recomment it to anyone buying a new vacuum.
  
"
5.0 out of 5 stars,"







  
  
    I got my Shark this week and have used it 3xs so far. I love it! What it lacks in weight it picks up a ton! I have finally found a vacuum cleaner that works on my hardwood floors. Fantastic!
  
"
5.0 out of 5 stars,"







  
  
    I previously owned several cordless stick vacuums for vacuuming stairs on my three-story condo.  The cordless stick vacuums were convenient (no cord), lightweight, and very maneuverable.  But they were also very inconvenient because I couldn't vacuum more that 20 minutes before the battery ran out.  After going through 3 cordless vacuums in 4 years, I got discouraged and felt bad about sending them off to the landfill.This time I decided to buy a corded vacuum so that I would not have to hassle with the short-battery life.  The Shark Rocket stick vacuum was highly recommended on this site, so I bought it.  I have had it for 3 months.I was immediately impressed by the incredible power that a corded vacuum gives over a battery vacuum. I was surprised by how much dirt the vacuum sucked up. Dumping the dirt is amazingly easy ... just push a button and it falls out into your trash can.  No disposable filter bags, and no cloth filter to clean.I was also amazed by how many attachments came with it!  It is going to be a very versatile vacuum ... not just for my stairs, but also for baseboards, cars, and hard to reach places.  There's plenty of power to suck up dirt in those places.Since it is a stick, it is easy to maneuver, especially with its swivel head.  The cord is super long so I don't have to unplug-replug it to cover a large area.The motor is at the top and is a bit heavy.  It is just part of the design to allow it to work with all the attachments.  It is true that it does not just stand up on its own. It can be leaned against a piece of furniture if it is on soft furniture and carpet, but otherwise needs to be laid down as you work around a room and need to move pieces of furniture.  I have not assembled the wall mount yet, so I lay it in a spare bedroom when not in use.Some reviewers said that this vacuum has too much power, that it kind of takes off out of your hands.  I suppose that it true.  But the power is one of the things I like most about it.  Because of the power, the pulling feature, and the swivel head, the vacuum doesn't go back and forth in neat straight lines.  For vacuuming large carpeted rooms, I will use my conventional upright which I believe is better at going back and forth in straight lines and getting up against the walls.For me this will be a specialty vacuum for stairs, baseboards, and hard to reach places.PROS:  powerful; long cord; many versatile attachments; easy to dump; swivel head and narrow size for maneuverability; no battery which would send it to the landfill; good for stairs/baseboards/hard-to-reach-places.CONS:  doesn't stand up on its own; power pulls the vacuum forward; power and swivel head means that it doesn't go back and forth in straight lines; bit top heavy.I am very happy with this purchase.
  
"
5.0 out of 5 stars,"







  
  
    I love this Shark because of the swivel heads. I also have the old model which I love  but the newest is best
  
"
5.0 out of 5 stars,"







  
  
    I love this vacuum! Lightweight, gets in tight spaces and even though the dirt cup is small the uses make up for this
  
"
5.0 out of 5 stars,"







  
  
    The Shark Rocket Ultralight Upright (HV302) is very light.  It comes ready to assemble which is very easy.  It weighs approximately eleven pounds and is ideal for people who have difficulty lifting, especially a vacuum cleaner.  It is designed for easy cleaning and swizzles with ease and a kit for dusting, use on kitchen floors, and chairs etc.  The cleaning kit is  included with the HV302 model that is $189.00 and includes free shipping Would recommend it and the seller
  
"
5.0 out of 5 stars,"







  
  
    I'm really loving this vacuum! It's lightweight and can reach the toughest places. The suction power is very good. One downfall is it doesn't hold much debris in the compartment. You'll have to empty it frequently to keep good suction. I would definitely recommend this vacuum!
  
"
5.0 out of 5 stars,"







  
  
    This is a great little vacuum. It pulls more dirt out of the carpet than we thought possible. It is lightweight and easy to menouver. The carpet head is low and goes further under our furniture than any other vacuum we've owned. We love it!
  
"
5.0 out of 5 stars,"







  
  
    I love shark vacuums.  You can't go wrong with this little guy.  Since the dust collection bin is small relative to other vacuums, this particular model works best with smaller apartment - particularly ones with stairs.  I recommend this vacuum.
  
"
5.0 out of 5 stars,"







  
  
    It took all of about 5 minutes to put this together.  We LOVE this vacuum and that is just after the first use!  We love how light it is and how easy it is to go from vacuuming the floor to ""vacuuming"" the ceiling.  This is our first Shark and it will now definitely not be our last!
  
"
5.0 out of 5 stars,"







  
  
    This is my second vacuum. One up and one downstairs is I dont have to carry it. Yes, I'm old.
  
"
5.0 out of 5 stars,"







  
  
    Great vacuum, make sure to clean up hairs after each vacuum session, otherwise it will not suction well
  
"
5.0 out of 5 stars,"







  
  
    Small enough to easily store. Works well. Now after having it for3 months I can tell you it does a great job getting the dog hair out of the carpet. Never realized that their could be so much.
  
"
5.0 out of 5 stars,"







  
  
    I have only two rooms with carpeting and this vacuum works perfectly for me. The vacuum can get under tables, beds, etc. easily without me having to move furniture.  I have used the attachments to clean several times and there is no problem attaching the devices.  The only caution I would suggest is that when you clean the sponge type filter be sure you are through with the vacuum for the day as it takes several hours for the filter to dry.
  
"
5.0 out of 5 stars,"







  
  
    Very powerful. Handy to us as diverse with ability to use as portable too.
  
"
5.0 out of 5 stars,"







  
  
    This is a great vacuum cleaner.  Love how it has powerful suction.  The swivel head works great on getting into places.  And the top pulls off to be used as a hand held vac.  That is another great feature.  Great design.
  
"
5.0 out of 5 stars,"







  
  
    I love my Shark. It is lightweight and it does the job. So nice not to have to lift or drag a heavy vacuum around the house. Easy to empty out too.
  
"
5.0 out of 5 stars,"







  
  
    This vacuum has made life so much easier.  I have a Newfoundland that sheds more than she drools.  I was sweeping constantly.  Now I just pull out my Shark and in minutes am done.Then I empty the trap and put it away.  And I love seeing how much crap I suck up!!!  Very happy!!!
  
"
5.0 out of 5 stars,"







  
  
    Great vaccum. Bought it to use for one room,but now use it on my hardwood floors as well,and the little car attachments are awesome for getting tricky spots in the car
  
"
5.0 out of 5 stars,"







  
  
    Love the light weight and is very powerful.  Works great on my floors and carpet.  Nice and compact.  Does not do great on edges.  Does not stand upright on its own so I need to lean it on something to keep it upright.  Stores easy and takes up very little space.  I use it in my motorhome.
  
"
5.0 out of 5 stars,"







  
  
    This is a great little vacuum cleaner.  The head is small and swivels so it's easy to get in smaller places.  It takes a little getting used to having the motor at the top - but it hasn't been a problem for me.  It comes with some nice attachments.  The dust bin is small so you do have to dump it often. I don't know that I would want it for a house vacuum - I bought it to keep in our rv it's the perfect size for that.
  
"
5.0 out of 5 stars,"







  
  
    For a lightweight vacuum I'm impressed.  I purchased this originally for our camper, but can't seem to part with it now.  Ordered another for home.
  
"
5.0 out of 5 stars,"







  
  
    cleans hardwoods up to th;e molding comes with super attachments, love it and lightweight
  
"
